x,y,u,v,p
0.223614,0.0920773,0.0005545192611729499,0.00016032087175585626,-0.28955434157039284
0.224394,0.0920176,0.0005265811767303831,0.00023849336744895862,-0.288909717400162
0.225174,0.0919575,0.0009867124004180198,0.00029799869368046724,-0.2882724373529972
0.225954,0.091897,0.0018663320662588884,0.0003394601197666604,-0.28762714528815336
0.226733,0.0918361,0.0020871573689955057,0.00038354435773668027,-0.28701919221844097
0.227513,0.0917747,0.001235790008507808,0.00042138349795894204,-0.28648178392407647
0.228292,0.091713,0.000572698834778315,0.00041923913641077543,-0.2859694525328514
0.229072,0.0916509,-9.133964907376567e-05,0.00040660543354576015,-0.285488309356272
0.229851,0.0915884,-0.0005624085569238543,0.0003857523762162745,-0.2850364299102484
0.230631,0.0915254,-0.0008589615790798475,0.00035248280519473043,-0.2846179542768014
0.23141,0.0914621,-0.0013718301169275404,0.00031117822129018855,-0.2842405907440545
0.232189,0.0913984,-0.0018818961053854995,0.0002641577853405402,-0.28387920438609804
0.232969,0.0913343,-0.0022562536296119925,0.0002075149686693987,-0.28351637272258956
0.233748,0.0912698,-0.002328065278809026,0.0001236429274256519,-0.28313270816622355
0.234527,0.0912048,-0.002191632106073528,4.464116791062759e-06,-0.28273245649068934
0.235306,0.0911396,-0.0020151518293496104,-6.935609551616429e-05,-0.2823055485944271
0.236085,0.0910739,-0.0020805930817125364,-0.00010653182516325515,-0.2818469756407355
0.236864,0.0910078,-0.0023515604534630552,-0.00012379764333369101,-0.28135941848598506
0.237643,0.0909414,-0.0027388347222985212,-0.00012545804257388163,-0.280848413048326
0.238422,0.0908745,-0.0031754668081284245,-0.00011666736459051656,-0.2803245137574278
0.239201,0.0908073,-0.0035411861052387695,-0.00010631227416012739,-0.2798084794189522
0.23998,0.0907397,-0.003720100403715764,-8.768118196671003e-05,-0.2792950637414443
0.240758,0.0906717,-0.0037772903415387816,-6.187974365299447e-05,-0.27878287979171934
0.241537,0.0906034,-0.003897563634468248,-4.750067648864112e-05,-0.27827420899690003
0.242316,0.0905346,-0.00406151138494009,-4.029598193487879e-05,-0.27777186434176165
0.243094,0.0904656,-0.004190938057289234,-3.620145495811672e-05,-0.2772737370300201
0.243873,0.0903961,-0.004255327305577404,-3.2424005662013976e-05,-0.27677750928553974
0.244652,0.0903262,-0.004222286012450478,-2.6302056327615305e-05,-0.27628279057152216
0.24543,0.090256,-0.004104774862989177,-1.6167232009047387e-05,-0.2757906096863021
0.246208,0.0901854,-0.0040430923181013715,-5.286625657361911e-06,-0.27530313251591915
0.246987,0.0901145,-0.004027953537929702,2.5297128894035394e-06,-0.2748195966123803
0.247765,0.0900432,-0.004054141807860046,6.890262785739386e-06,-0.2743406949041379
0.248544,0.0899715,-0.004112707131797257,7.06621963573136e-06,-0.27386469576932443
0.249322,0.0898995,-0.004191956974096239,3.0770156229266147e-06,-0.27339228116587677
0.2501,0.0898271,-0.004292288058112611,-7.936807407249949e-06,-0.27292242143619044
0.250878,0.0897543,-0.004279291499273245,-1.3922708313727187e-05,-0.2724514295305769
0.251656,0.0896812,-0.004104332450167001,-1.0705486799105537e-05,-0.27197667891212784
0.252434,0.0896077,-0.0038115946212329823,-1.4589016476264802e-06,-0.2714982926744932
0.253213,0.0895339,-0.0034460191162654125,1.0325488725528455e-05,-0.27101582053119694
0.253991,0.0894597,-0.0030603258892456485,2.1473063695881847e-05,-0.2705306549454874
0.254769,0.0893852,-0.0028839161031622893,1.1619639009711317e-05,-0.27004437559397126
0.255546,0.0893103,-0.0027547448958278853,1.310703268468314e-05,-0.2695547552065118
0.256324,0.089235,-0.002288503156089079,6.496729903892823e-06,-0.2690583910631834
0.257102,0.0891595,-0.0021480440241526885,2.0294094868542905e-05,-0.26855973116148746
0.25788,0.0890835,-0.0020424854177583545,3.910868526856831e-05,-0.26805805042148273
0.258658,0.0890073,-0.0019321638576416907,5.990166162749007e-05,-0.26755379285424247
0.259435,0.0889306,-0.0017898648006599435,8.036348689640965e-05,-0.26704805869914394
0.260213,0.0888537,-0.0014741367591892983,9.192771773844275e-05,-0.2665397668678679
0.260991,0.0887764,-0.0010122875731308875,9.184123672754674e-05,-0.2660293314462783
0.261768,0.0886987,-0.0005333338902888758,8.828313459195399e-05,-0.2655136684594741
0.262546,0.0886207,-8.739323004354526e-05,8.625473263412778e-05,-0.2649867333116698
0.263323,0.0885424,-0.00014025426449032884,0.00010621463309365921,-0.2644452164598723
0.264101,0.0884638,-0.0006795733322577659,0.000140240114929371,-0.2638874934642307
0.264878,0.0883848,-0.00057865647499377,0.000138743625500546,-0.26332128012065786
0.265656,0.0883055,-0.0008191260569026915,0.00015759263091633284,-0.262737465055887
0.266433,0.0882258,-0.0012956244547670539,0.0001717926107747588,-0.2621419058712574
